1630.18,175.91,197.9,197.9,95.95,161.92,181.91,171.91,189.91,161.92,94.95
1821.09,175.91,197.9,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1563.22,210.89,133.93,133.93,226.89,196.9,216.89,206.9,129.94,196.9,224.89
1768.12,122.94,232.88,232.88,226.89,196.9,216.89,206.9,224.89,196.9,224.89
1729.14,175.91,197.9,197.9,191.9,161.92,223.89,213.89,189.91,80.96,94.95
1674.16,245.88,168.92,210.89,207.9,231.88,160.92,241.88,301.85,273.86,259.87
1803.1,210.89,274.86,232.88,226.89,196.9,216.89,206.9,129.94,196.9,224.89
1724.14,217.89,197.9,197.9,191.9,161.92,181.91,85.96,189.91,161.92,136.93
1494.76,87.87,98.85,98.85,191.71,122.82,181.73,171.74,189.72,161.76,189.72
1821.09,175.91,197.9,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1527.24,175.91,98.95,98.95,95.95,161.92,181.91,171.91,189.91,161.92,189.91
1670.16,210.89,232.88,232.88,226.89,196.9,125.94,206.9,224.89,196.9,129.94
1697.15,245.88,267.87,168.92,261.87,231.88,251.87,241.88,164.92,231.88,259.87
1637.18,87.96,197.9,197.9,95.95,161.92,181.91,171.91,189.91,161.92,189.91
1706.15,245.88,168.92,267.87,261.87,231.88,286.86,155.92,259.87,231.88,259.87
1531.23,175.91,197.9,98.95,95.95,161.92,181.91,171.91,189.91,161.92,129.94
1821.09,175.91,197.9,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1528.24,87.96,98.95,98.95,191.9,161.92,132.93,213.89,189.91,161.92,189.91
1893.05,175.91,197.9,239.88,137.93,161.92,181.91,171.91,231.88,203.9,189.91
1708.15,210.89,274.86,232.88,226.89,196.9,216.89,206.9,129.94,196.9,129.94
1848.08,217.89,197.9,98.95,191.9,203.9,181.91,171.91,189.91,196.9,231.88
1545.23,175.91,98.95,197.9,95.95,80.96,181.91,171.91,224.89,161.92,189.91
1735.13,175.91,197.9,197.9,191.9,161.92,181.91,85.96,189.91,161.92,189.91
1257.37,87.96,197.9,98.95,95.95,161.92,90.95,171.91,94.95,161.92,94.95
1821.09,175.91,197.9,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1641.18,175.91,98.95,197.9,191.9,161.92,181.91,171.91,189.91,80.96,189.91
1626.19,175.91,197.9,98.95,95.95,161.92,181.91,171.91,189.91,161.92,189.91
1733.13,87.96,197.9,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1531.23,175.91,98.95,197.9,95.95,161.92,181.91,171.91,189.91,161.92,94.95
1578.21,175.91,197.9,98.95,191.9,161.92,90.95,213.89,94.95,161.92,189.91
1989.01,175.91,197.9,239.88,233.88,161.92,223.89,171.91,231.88,161.92,189.91
2044.98,280.86,379.81,337.83,296.85,301.85,286.86,311.84,294.85,308.85,294.85
1430.28,217.89,98.95,98.95,95.95,161.92,181.91,85.96,189.91,161.92,136.93
1863.07,175.91,197.9,197.9,191.9,203.9,181.91,171.91,189.91,161.92,189.91
1627.19,175.91,197.9,98.95,191.9,161.92,181.91,171.91,94.95,161.92,189.91
1556.22,87.96,197.9,197.9,95.95,80.96,181.91,171.91,189.91,161.92,189.91
1631.18,175.91,98.95,197.9,191.9,161.92,90.95,171.91,189.91,161.92,189.91
1626.19,175.91,197.9,98.95,95.95,161.92,181.91,171.91,189.91,161.92,189.91
1726.14,175.91,197.9,197.9,191.9,161.92,181.91,171.91,189.91,161.92,94.95
1611.19,280.86,168.92,267.87,296.85,231.88,251.87,155.92,164.92,231.88,259.87
1821.09,175.91,197.9,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1580.21,87.96,197.9,98.95,95.95,161.92,181.91,213.89,189.91,161.92,189.91
1757.12,175.91,197.9,197.9,233.88,161.92,223.89,171.91,136.93,161.92,94.95
1715.14,175.91,140.93,239.88,191.9,161.92,90.95,171.91,189.91,161.92,189.91
1782.11,175.91,197.9,197.9,191.9,161.92,181.91,171.91,189.91,122.94,189.91
1848.08,217.89,197.9,98.95,191.9,203.9,181.91,171.91,189.91,161.92,231.88
1544.23,175.91,197.9,197.9,95.95,161.92,181.91,85.96,94.95,161.92,189.91
1722.14,175.91,98.95,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1536.23,175.91,197.9,98.95,191.9,161.92,90.95,171.91,189.91,161.92,94.95
1557.22,87.96,197.9,197.9,191.9,80.96,181.91,171.91,94.95,161.92,189.91
1722.14,175.91,98.95,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1725.14,175.91,197.9,197.9,95.95,161.92,181.91,171.91,189.91,161.92,189.91
1627.19,175.91,197.9,98.95,191.9,161.92,181.91,171.91,94.95,161.92,189.91
1764.12,175.91,98.95,197.9,191.9,161.92,181.91,213.89,189.91,161.92,189.91
1672.16,175.91,197.9,197.9,95.95,161.92,223.89,171.91,189.91,161.92,94.95
1719.14,175.91,197.9,197.9,233.88,161.92,90.95,171.91,136.93,161.92,189.91
1621.19,175.91,140.93,140.93,191.9,161.92,181.91,85.96,189.91,161.92,189.91
1722.14,129.94,197.9,197.9,191.9,161.92,181.91,171.91,189.91,203.9,94.95
1629.19,175.91,98.95,197.9,95.95,203.9,181.91,171.91,189.91,80.96,231.88
1821.09,175.91,197.9,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1726.14,175.91,197.9,197.9,191.9,161.92,181.91,171.91,94.95,161.92,189.91
1722.14,175.91,197.9,98.95,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1454.27,175.91,98.95,197.9,95.95,80.96,90.95,171.91,189.91,161.92,189.91
1733.13,87.96,197.9,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1532.23,175.91,197.9,98.95,191.9,161.92,181.91,171.91,94.95,161.92,94.95
1636.18,175.91,98.95,197.9,191.9,161.92,181.91,85.96,189.91,161.92,189.91
1668.17,175.91,197.9,98.95,95.95,161.92,181.91,213.89,189.91,161.92,189.91
1806.1,175.91,98.95,197.9,191.9,161.92,223.89,171.91,231.88,161.92,189.91
1856.07,175.91,239.88,239.88,233.88,161.92,90.95,171.91,189.91,161.92,189.91
1574.21,175.91,197.9,98.95,191.9,161.92,181.91,171.91,94.95,203.9,94.95
1580.21,129.94,98.95,197.9,95.95,161.92,181.91,171.91,189.91,161.92,189.91
1806.1,175.91,197.9,98.95,191.9,203.9,181.91,171.91,189.91,161.92,231.88
1722.14,175.91,98.95,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1740.13,175.91,197.9,197.9,191.9,161.92,181.91,171.91,189.91,80.96,189.91
1445.28,175.91,197.9,98.95,95.95,161.92,181.91,85.96,189.91,161.92,94.95
1536.23,175.91,98.95,197.9,191.9,161.92,90.95,171.91,94.95,161.92,189.91
1740.13,175.91,197.9,197.9,191.9,80.96,181.91,171.91,189.91,161.92,189.91
1634.18,87.96,197.9,98.95,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1725.14,175.91,197.9,197.9,95.95,161.92,181.91,171.91,189.91,161.92,189.91
1753.12,175.91,98.95,197.9,191.9,161.92,223.89,213.89,231.88,161.92,94.95
1753.12,175.91,239.88,140.93,233.88,161.92,181.91,171.91,94.95,161.92,189.91
1681.16,175.91,197.9,197.9,95.95,161.92,181.91,85.96,189.91,203.9,189.91
1673.16,217.89,98.95,197.9,191.9,161.92,90.95,171.91,189.91,161.92,189.91
1676.16,87.96,197.9,98.95,191.9,203.9,181.91,171.91,189.91,161.92,189.91
1764.12,175.91,98.95,197.9,191.9,161.92,181.91,171.91,189.91,161.92,231.88
1631.18,175.91,197.9,197.9,191.9,161.92,181.91,171.91,94.95,161.92,94.95
1540.23,175.91,197.9,98.95,95.95,161.92,181.91,85.96,189.91,161.92,189.91
1722.14,175.91,98.95,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1642.18,87.96,197.9,197.9,191.9,161.92,90.95,171.91,189.91,161.92,189.91
1722.14,175.91,197.9,98.95,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1531.23,175.91,98.95,197.9,95.95,161.92,181.91,171.91,94.95,161.92,189.91
1625.19,175.91,197.9,98.95,191.9,161.92,223.89,127.94,189.91,161.92,94.95
1863.07,175.91,197.9,239.88,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1794.1,175.91,140.93,197.9,137.93,161.92,181.91,171.91,231.88,203.9,189.91
1676.16,129.94,197.9,98.95,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1578.21,175.91,98.95,197.9,191.9,203.9,90.95,171.91,189.91,161.92,94.95
1672.16,175.91,197.9,197.9,95.95,161.92,181.91,171.91,94.95,161.92,231.88
1740.13,175.91,197.9,197.9,191.9,161.92,181.91,171.91,189.91,80.96,189.91
1636.18,175.91,197.9,98.95,191.9,161.92,181.91,85.96,189.91,161.92,189.91
1722.14,175.91,98.95,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1362.32,87.96,197.9,98.95,95.95,80.96,181.91,171.91,189.91,161.92,94.95
1726.14,175.91,197.9,197.9,191.9,161.92,181.91,171.91,94.95,161.92,189.91
1730.14,175.91,197.9,197.9,191.9,161.92,90.95,171.91,189.91,161.92,189.91
1764.12,175.91,98.95,197.9,191.9,161.92,223.89,171.91,189.91,161.92,189.91
1583.21,175.91,197.9,98.95,191.9,161.92,181.91,127.94,189.91,161.92,94.95
1802.1,210.89,232.88,274.86,130.93,196.9,216.89,206.9,224.89,196.9,224.89
1894.05,175.91,239.88,197.9,233.88,161.92,181.91,171.91,136.93,203.9,189.91
1764.12,217.89,98.95,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1585.21,87.96,197.9,98.95,191.9,203.9,90.95,171.91,189.91,161.92,189.91
1767.12,175.91,197.9,197.9,95.95,161.92,181.91,171.91,189.91,161.92,231.88
1365.32,175.91,98.95,197.9,191.9,161.92,181.91,85.96,94.95,80.96,94.95
1722.14,175.91,197.9,98.95,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1821.09,175.91,197.9,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1856.07,210.89,232.88,232.88,226.89,196.9,216.89,206.9,224.89,196.9,224.89
1531.23,175.91,98.95,197.9,95.95,161.92,181.91,171.91,94.95,161.92,189.91
1631.18,175.91,197.9,98.95,191.9,161.92,90.95,171.91,189.91,161.92,189.91
1731.13,87.96,197.9,197.9,191.9,161.92,223.89,127.94,189.91,161.92,189.91
1764.12,175.91,98.95,239.88,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1645.18,175.91,197.9,197.9,191.9,80.96,181.91,171.91,189.91,161.92,94.95
1821.09,175.91,197.9,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1446.28,175.91,98.95,98.95,95.95,161.92,181.91,171.91,189.91,80.96,189.91
1919.04,280.86,344.83,302.85,296.85,266.87,195.9,276.86,336.83,266.87,294.85
1753.12,217.89,98.95,197.9,233.88,161.92,181.91,171.91,94.95,203.9,189.91
1777.11,175.91,197.9,197.9,191.9,203.9,181.91,85.96,189.91,161.92,189.91
1579.42,87.91,197.8,98.9,95.9,161.84,181.82,171.83,189.81,161.84,231.77
1627.19,175.91,98.95,197.9,191.9,161.92,181.91,171.91,189.91,161.92,94.95
1821.09,175.91,197.9,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1531.23,175.91,197.9,98.95,95.95,161.92,181.91,171.91,94.95,161.92,189.91
1730.14,175.91,197.9,197.9,191.9,161.92,90.95,171.91,189.91,161.92,189.91
1746.13,280.86,203.9,302.85,296.85,266.87,286.86,276.86,294.85,185.91,294.85
1725.14,175.91,197.9,197.9,95.95,161.92,181.91,171.91,189.91,161.92,189.91
1453.27,87.96,197.9,98.95,191.9,161.92,181.91,85.96,189.91,161.92,94.95
1810.09,175.91,197.9,197.9,191.9,161.92,223.89,213.89,94.95,161.92,189.91
1722.14,175.91,98.95,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1863.07,175.91,197.9,239.88,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1722.14,175.91,197.9,98.95,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1588.21,87.96,239.88,197.9,95.95,161.92,90.95,171.91,189.91,161.92,189.91
1753.12,175.91,98.95,197.9,233.88,161.92,181.91,171.91,231.88,203.9,94.95
1710.15,245.88,267.87,267.87,261.87,231.88,286.86,155.92,164.92,231.88,259.87
1710.15,217.89,197.9,98.95,95.95,203.9,181.91,171.91,189.91,161.92,189.91
1659.17,175.91,197.9,197.9,191.9,80.96,181.91,171.91,189.91,80.96,189.91
1490.25,87.96,98.95,197.9,191.9,161.92,90.95,171.91,189.91,161.92,136.93
1722.14,175.91,197.9,98.95,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1630.18,175.91,197.9,197.9,95.95,161.92,181.91,171.91,94.95,161.92,189.91
1722.14,175.91,98.95,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1548.23,87.96,197.9,98.95,191.9,161.92,181.91,85.96,189.91,161.92,189.91
1725.14,175.91,197.9,197.9,95.95,161.92,181.91,171.91,224.89,196.9,224.89
1768.12,175.91,197.9,197.9,191.9,161.92,181.91,213.89,189.91,161.92,94.95
1677.16,175.91,197.9,197.9,191.9,161.92,132.93,171.91,94.95,161.92,189.91
1626.19,175.91,98.95,197.9,95.95,161.92,181.91,171.91,189.91,161.92,189.91
1764.12,175.91,197.9,140.93,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1821.09,175.91,197.9,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1679.16,87.96,239.88,197.9,95.95,161.92,181.91,171.91,189.91,161.92,189.91
1588.21,175.91,98.95,197.9,191.9,161.92,181.91,171.91,136.93,80.96,189.91
1655.17,210.89,232.88,133.93,268.87,196.9,125.94,206.9,224.89,238.88,129.94
1681.16,217.89,197.9,197.9,95.95,161.92,181.91,85.96,189.91,161.92,189.91
1863.07,175.91,197.9,197.9,191.9,203.9,181.91,171.91,189.91,161.92,189.91
1863.07,175.91,197.9,197.9,191.9,161.92,181.91,171.91,189.91,161.92,231.88
1457.27,87.96,98.95,197.9,95.95,80.96,181.91,171.91,189.91,161.92,189.91
1722.14,175.91,197.9,98.95,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1635.18,175.91,197.9,197.9,191.9,161.92,90.95,171.91,94.95,161.92,189.91
1821.09,175.91,197.9,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1566.22,210.89,168.92,232.88,130.93,196.9,216.89,206.9,224.89,196.9,129.94
1764.12,175.91,197.9,98.95,191.9,161.92,181.91,213.89,189.91,161.92,189.91
1694.15,87.96,197.9,197.9,191.9,161.92,223.89,171.91,189.91,80.96,189.91
1725.14,175.91,197.9,197.9,95.95,161.92,181.91,171.91,189.91,161.92,189.91
1678.16,175.91,98.95,239.88,191.9,161.92,181.91,85.96,189.91,161.92,189.91
1482.26,175.91,239.88,98.95,95.95,161.92,90.95,171.91,94.95,161.92,189.91
1726.14,175.91,197.9,197.9,191.9,161.92,181.91,171.91,189.91,161.92,94.95
1676.16,87.96,98.95,197.9,191.9,161.92,181.91,171.91,231.88,161.92,189.91
2016.99,287.86,267.87,302.85,303.85,266.87,251.87,276.86,259.87,273.86,259.87
1725.14,175.91,197.9,197.9,95.95,161.92,181.91,171.91,189.91,161.92,189.91
1570.21,175.91,98.95,98.95,191.9,203.9,181.91,171.91,189.91,161.92,94.95
1586.21,175.91,197.9,197.9,95.95,161.92,181.91,85.96,94.95,161.92,231.88
1631.18,175.91,98.95,197.9,191.9,161.92,90.95,171.91,189.91,161.92,189.91
1722.14,175.91,197.9,98.95,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1726.14,175.91,197.9,197.9,191.9,161.92,181.91,171.91,94.95,161.92,189.91
1450.27,175.91,98.95,197.9,95.95,161.92,181.91,171.91,189.91,80.96,94.95
1775.11,87.96,197.9,197.9,191.9,161.92,181.91,213.89,189.91,161.92,189.91
1646.18,245.88,267.87,168.92,261.87,231.88,251.87,155.92,164.92,231.88,259.87
1782.11,175.91,197.9,197.9,191.9,80.96,223.89,171.91,189.91,161.92,189.91
1722.14,175.91,98.95,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1444.28,175.91,197.9,197.9,95.95,161.92,90.95,171.91,94.95,161.92,94.95
1806.1,175.91,239.76,140.93,191.9,161.84,181.82,171.83,189.81,161.92,189.81
1734.27,175.82,197.9,197.8,191.81,161.92,181.91,85.96,189.91,161.84,189.91
1722.14,175.91,98.95,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1611.19,129.94,197.9,98.95,137.93,161.92,181.91,171.91,136.93,203.9,189.91
1730.14,210.89,197.9,197.9,226.89,161.92,90.95,171.91,189.91,161.92,189.91
1627.19,175.91,98.95,197.9,191.9,161.92,181.91,171.91,189.91,161.92,94.95
1806.1,175.91,197.9,98.95,191.9,203.9,181.91,171.91,189.91,161.92,231.88
1539.23,175.91,197.9,197.9,95.95,161.92,90.95,171.91,94.95,161.92,189.91
1659.17,175.91,197.9,197.9,191.9,80.96,181.91,171.91,189.91,80.96,189.91
1626.19,175.91,98.95,197.9,95.95,161.92,181.91,171.91,189.91,161.92,189.91
1627.19,175.91,197.9,98.95,191.9,161.92,181.91,171.91,189.91,161.92,94.95
1503.25,87.96,197.9,197.9,191.9,161.92,90.95,127.94,94.95,161.92,189.91
1626.19,175.91,197.9,98.95,95.95,161.92,181.91,171.91,189.91,161.92,189.91
1722.14,175.91,98.95,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1863.07,175.91,197.9,197.9,191.9,161.92,223.89,171.91,189.91,161.92,189.91
1440.28,175.91,197.9,98.95,95.95,161.92,90.95,171.91,94.95,161.92,189.91
1810.09,175.91,239.88,239.88,191.9,161.92,181.91,171.91,189.91,161.92,94.95
1722.14,175.91,98.95,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1821.09,175.91,197.9,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1566.22,87.96,98.95,98.95,233.88,161.92,181.91,171.91,136.93,203.9,189.91
1681.16,217.89,197.9,197.9,95.95,161.92,181.91,85.96,189.91,161.92,189.91
1455.27,175.91,197.9,98.95,191.9,80.96,90.95,171.91,189.91,161.92,94.95
1711.14,175.91,98.95,197.9,191.9,203.9,181.91,171.91,94.95,161.92,231.88
1821.09,175.91,197.9,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1821.09,175.91,197.9,197.9,191.9,161.92,181.91,171.91,189.91,161.92,189.91
1337.33,175.91,98.95,98.95,95.95,161.92,181.91,171.91,94.95,161.92,94.95
1730.14,175.91,197.9,197.9,191.9,161.92,90.95,171.91,189.91,161.92,189.91
1676.16,87.96,197.9,98.95,191.9,161.92,181.91,213.89,189.91,161.92,189.91
1350.32,175.91,98.95,197.9,95.95,161.92,181.91,85.96,94.95,161.92,94.95
1782.11,175.91,197.9,197.9,191.9,161.92,223.89,171.91,189.91,80.96,189.91
1740.13,175.91,197.9,197.9,191.9,80.96,181.91,171.91,189.91,161.92,189.91
1527.24,175.91,98.95,98.95,95.95,161.92,181.91,171.91,189.91,161.92,189.91
1626.37,87.91,239.76,239.76,191.81,161.84,181.82,171.83,94.91,161.84,94.91
1532.23,175.91,98.95,98.95,191.9,161.92,90.95,171.91,189.91,161.92,189.91
